PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-07-19T12:00:00Z,2020-07-19T11:00:00Z,PT60M,33,0.11,118,0,15.8,136,855,768,904,881,982,20.9,35.7,0,980.8,106,1.3,26
2020-07-19T13:00:00Z,2020-07-19T12:00:00Z,PT60M,32.5,0.11,102,0,16.1,126,827,656,783,739,967,20.9,37.4,0,981.1,62,0.5,37
2020-07-19T14:00:00Z,2020-07-19T13:00:00Z,PT60M,31.7,0.11,92,0,16.5,112,780,506,619,548,928,20.8,39.9,0,981.1,344,0.7,50
2020-07-19T15:00:00Z,2020-07-19T14:00:00Z,PT60M,30.6,0.11,83,0,17,94,699,332,426,329,843,20.4,43.9,0,980.9,317,1.4,62
2020-07-19T16:00:00Z,2020-07-19T15:00:00Z,PT60M,29.2,0.11,76,0,17.6,67,542,155,222,119,564,19.9,49.6,0,980.8,312,2.3,74
2020-07-19T17:00:00Z,2020-07-19T16:00:00Z,PT60M,26.8,0.11,68,21.9,18.2,25,149,21,46,20,65,19.2,59.2,0,981,310,2.6,85
2020-07-19T18:00:00Z,2020-07-19T17:00:00Z,PT60M,24.3,0.11,59,46.6,18.8,0,0,0,0,0,0,18.6,71.5,0,981.6,299,2.6,96
2020-07-19T19:00:00Z,2020-07-19T18:00:00Z,PT60M,23.4,0.11,49,0.3,19.2,0,0,0,0,0,0,18.3,77.7,0,981.9,292,2.8,106
2020-07-19T20:00:00Z,2020-07-19T19:00:00Z,PT60M,23.1,0.11,37,0,19.2,0,0,0,0,0,0,18,78.7,0,981.7,292,2.9,115
2020-07-19T21:00:00Z,2020-07-19T20:00:00Z,PT60M,22.9,0.11,22,0.7,19.2,0,0,0,0,0,0,17.6,79.9,0,981.4,294,3,121
2020-07-19T22:00:00Z,2020-07-19T21:00:00Z,PT60M,22.8,0.11,6,19.6,19.3,0,0,0,0,0,0,17,81,0,981.2,297,3.2,124
2020-07-19T23:00:00Z,2020-07-19T22:00:00Z,PT60M,22.5,0.11,-11,1.8,19.3,0,0,0,0,0,0,16.8,81.8,0,981.2,293,3.2,123
2020-07-20T00:00:00Z,2020-07-19T23:00:00Z,PT60M,22.2,0.11,-26,0.7,19,0,0,0,0,0,0,17.3,82.3,0,981.4,289,2.8,119
2020-07-20T01:00:00Z,2020-07-20T00:00:00Z,PT60M,21.9,0.11,-40,4.2,18.8,0,0,0,0,0,0,17.9,82.5,0,981.4,285,2.5,113
2020-07-20T02:00:00Z,2020-07-20T01:00:00Z,PT60M,21.6,0.11,-51,18.4,18.5,0,0,0,0,0,0,18,82.3,0,981.2,278,2.4,104
2020-07-20T03:00:00Z,2020-07-20T02:00:00Z,PT60M,21.5,0.11,-61,10.8,18.2,1,4,0,1,1,1,17.6,81.4,0,981.2,276,2.3,94
2020-07-20T04:00:00Z,2020-07-20T03:00:00Z,PT60M,23.1,0.11,-70,0.3,17.9,39,282,46,85,33,148,17,72.6,0,981.2,273,2.2,82
2020-07-20T05:00:00Z,2020-07-20T04:00:00Z,PT60M,26.2,0.11,-78,0,17.5,78,584,196,274,170,677,16.8,58.9,0,981.3,265,1.8,71
2020-07-20T06:00:00Z,2020-07-20T05:00:00Z,PT60M,28.7,0.11,-86,0,16.5,100,726,379,480,390,876,17.3,47.6,0,981.7,260,1.3,59
2020-07-20T07:00:00Z,2020-07-20T06:00:00Z,PT60M,30.7,0.11,-94,0,15.7,115,802,553,668,605,946,18.7,40.4,0,982.1,270,0.9,46
2020-07-20T08:00:00Z,2020-07-20T07:00:00Z,PT60M,32.2,0.11,-106,0,15.5,125,842,694,819,782,973,20.6,36.5,0,982.4,279,0.8,34
2020-07-20T09:00:00Z,2020-07-20T08:00:00Z,PT60M,33.4,0.11,-124,0,15.4,132,862,792,923,906,980,22.4,34,0,982.4,287,1.1,23
2020-07-20T10:00:00Z,2020-07-20T09:00:00Z,PT60M,34,0.11,-161,0,15.7,133,872,839,972,965,979,24,33.4,0,982.3,289,1.5,16
2020-07-20T11:00:00Z,2020-07-20T10:00:00Z,PT60M,34,0.11,149,0,16,132,868,830,962,953,976,25.7,34.2,0,982.1,291,2.3,17
2020-07-20T12:00:00Z,2020-07-20T11:00:00Z,PT60M,34,0.11,118,0,16.4,127,853,766,894,873,971,26.5,35,0,981.8,297,2.8,26
2020-07-20T13:00:00Z,2020-07-20T12:00:00Z,PT60M,33.9,0.11,102,0,16.4,120,825,654,773,731,956,26.6,35.4,0,981.6,304,3.3,37
2020-07-20T14:00:00Z,2020-07-20T13:00:00Z,PT60M,33.2,0.11,92,0,16.1,107,779,505,611,543,920,26,36,0,981.6,309,4.2,50
2020-07-20T15:00:00Z,2020-07-20T14:00:00Z,PT60M,31.9,0.11,83,0,15.7,88,704,333,422,327,841,24.4,37.5,0,981.5,308,5.4,62
2020-07-20T16:00:00Z,2020-07-20T15:00:00Z,PT60M,30.1,0.11,76,0,15.4,63,557,158,222,117,569,21.8,41.1,0,981.6,302,5.9,74
2020-07-20T17:00:00Z,2020-07-20T16:00:00Z,PT60M,27.4,0.11,68,20.1,16,24,157,22,46,19,65,19.6,49.8,0,981.8,294,5.3,86
2020-07-20T18:00:00Z,2020-07-20T17:00:00Z,PT60M,24.9,0.11,59,42.4,16.6,0,0,0,0,0,0,18.1,59.7,0,982.1,287,4.2,96
2020-07-20T19:00:00Z,2020-07-20T18:00:00Z,PT60M,24,0.11,49,0.3,16.6,0,0,0,0,0,0,16.7,63.3,0,982.3,281,3.8,106
2020-07-20T20:00:00Z,2020-07-20T19:00:00Z,PT60M,23.6,0.11,37,0,16.4,0,0,0,0,0,0,15.4,64.3,0,982.2,276,4.1,115
2020-07-20T21:00:00Z,2020-07-20T20:00:00Z,PT60M,23.2,0.11,22,5.1,16.4,0,0,0,0,0,0,13.9,65.7,0,982,274,4.3,121
2020-07-20T22:00:00Z,2020-07-20T21:00:00Z,PT60M,22.7,0.11,6,13.3,16.3,0,0,0,0,0,0,12.5,67.2,0,981.8,275,4.1,124
2020-07-20T23:00:00Z,2020-07-20T22:00:00Z,PT60M,22.1,0.11,-11,1.4,15.9,0,0,0,0,0,0,11.3,68,0,981.5,277,3.7,123
2020-07-21T00:00:00Z,2020-07-20T23:00:00Z,PT60M,21.5,0.11,-26,0,15.6,0,0,0,0,0,0,10.2,68.9,0,981.1,275,3.3,119
2020-07-21T01:00:00Z,2020-07-21T00:00:00Z,PT60M,21.1,0.11,-40,0,14.9,0,0,0,0,0,0,9.3,67.9,0,980.8,270,3,113
2020-07-21T02:00:00Z,2020-07-21T01:00:00Z,PT60M,20.7,0.11,-52,0,14,0,0,0,0,0,0,8.8,65.3,0,980.8,274,2.9,104
2020-07-21T03:00:00Z,2020-07-21T02:00:00Z,PT60M,20.4,0.11,-61,0,13.5,1,5,0,1,1,1,8.6,64.6,0,981,279,2.8,94
2020-07-21T04:00:00Z,2020-07-21T03:00:00Z,PT60M,22.1,0.11,-70,0,13,37,340,54,90,30,160,8.4,56.5,0,981,271,2.8,83
2020-07-21T05:00:00Z,2020-07-21T04:00:00Z,PT60M,25.5,0.11,-78,0,11.8,71,648,216,287,175,728,8.5,42.3,0,980.8,267,2.6,71
2020-07-21T06:00:00Z,2020-07-21T05:00:00Z,PT60M,28.6,0.11,-86,0,10.2,92,777,404,496,402,917,9.4,31.9,0,980.7,273,2.2,59
2020-07-21T07:00:00Z,2020-07-21T06:00:00Z,PT60M,30.7,0.11,-94,0,9.2,106,842,579,685,622,977,11.1,26.3,0,980.8,290,2.1,46
2020-07-21T08:00:00Z,2020-07-21T07:00:00Z,PT60M,32.2,0.11,-106,0,9.1,117,874,720,837,801,997,13.4,24.1,0,980.9,308,2.3,34
2020-07-21T09:00:00Z,2020-07-21T08:00:00Z,PT60M,33.4,0.11,-124,0,9.9,125,888,814,939,924,997,16.2,23.8,0,980.8,310,2.7,23
2020-07-21T10:00:00Z,2020-07-21T09:00:00Z,PT60M,34.1,0.11,-161,0,11.3,133,885,851,984,979,991,18.7,24.9,0,980.2,307,2.8,16
2020-07-21T11:00:00Z,2020-07-21T10:00:00Z,PT60M,34.4,0.11,149,0,12.7,136,874,835,971,964,986,20.5,26.8,0,979.5,304,2.7,17
2020-07-21T12:00:00Z,2020-07-21T11:00:00Z,PT60M,34.4,0.11,118,0,13.9,138,848,761,898,879,976,22.4,29.2,0,979.1,310,2.6,26
2020-07-21T13:00:00Z,2020-07-21T12:00:00Z,PT60M,34.3,0.11,102,0,14.9,140,796,630,770,730,950,24.1,31.4,0,979,313,2.8,38
2020-07-21T14:00:00Z,2020-07-21T13:00:00Z,PT60M,33.8,0.11,92,0,15.4,131,729,472,603,538,899,25,33.1,0,978.9,309,3.3,50
2020-07-21T15:00:00Z,2020-07-21T14:00:00Z,PT60M,32.8,0.11,84,0,15.6,111,627,297,408,321,794,25.4,35.6,0,978.7,307,4.1,62
2020-07-21T16:00:00Z,2020-07-21T15:00:00Z,PT60M,31.2,0.11,76,0,15.9,79,447,128,206,120,498,24.9,39.9,0,978.5,304,5,74
2020-07-21T17:00:00Z,2020-07-21T16:00:00Z,PT60M,28.3,0.11,68,23,16.9,25,105,15,40,21,53,24.1,50,0,978.5,296,4.9,86
2020-07-21T18:00:00Z,2020-07-21T17:00:00Z,PT60M,25.8,0.11,59,47.4,18.3,0,0,0,0,0,0,22.9,63.4,0,978.7,281,4.1,97
2020-07-21T19:00:00Z,2020-07-21T18:00:00Z,PT60M,24.8,0.11,49,0.4,18.8,0,0,0,0,0,0,22.2,69.5,0,978.8,273,3.7,106
2020-07-21T20:00:00Z,2020-07-21T19:00:00Z,PT60M,24.6,0.11,37,0,18.6,0,0,0,0,0,0,22.6,69.3,0,978.7,274,3.8,115
2020-07-21T21:00:00Z,2020-07-21T20:00:00Z,PT60M,24.5,0.11,22,0,18.1,0,0,0,0,0,0,22.7,67.6,0,978.5,274,4.2,121
2020-07-21T22:00:00Z,2020-07-21T21:00:00Z,PT60M,24.7,0.11,6,0,17.2,0,0,0,0,0,0,22,63.2,0,978.1,273,4.6,124
2020-07-21T23:00:00Z,2020-07-21T22:00:00Z,PT60M,25.2,0.11,-11,0,15.6,0,0,0,0,0,0,20.9,55.5,0,977.8,274,4.7,124
2020-07-22T00:00:00Z,2020-07-21T23:00:00Z,PT60M,25.6,0.11,-26,0,13.6,0,0,0,0,0,0,20.2,47.4,0,977.5,279,4.5,120
2020-07-22T01:00:00Z,2020-07-22T00:00:00Z,PT60M,25.2,0.11,-40,0,12.8,0,0,0,0,0,0,19.7,46.2,0,977.3,289,3.7,113
2020-07-22T02:00:00Z,2020-07-22T01:00:00Z,PT60M,24.1,0.11,-52,0,14.1,0,0,0,0,0,0,19.5,53.7,0,977.6,301,2.7,104
2020-07-22T03:00:00Z,2020-07-22T02:00:00Z,PT60M,23.1,0.11,-62,6.3,15.8,1,2,0,1,1,1,19.9,63.7,0,977.8,309,2.2,94
2020-07-22T04:00:00Z,2020-07-22T03:00:00Z,PT60M,24.3,0.11,-70,0,16.8,40,236,38,78,34,133,20.2,62.6,0,977.9,306,2,83
2020-07-22T05:00:00Z,2020-07-22T04:00:00Z,PT60M,27.4,0.11,-78,0,16.7,84,538,179,264,168,640,20.5,52.3,0,978,312,1.8,71
2020-07-22T06:00:00Z,2020-07-22T05:00:00Z,PT60M,29.9,0.11,-86,0,16.1,109,693,360,469,384,854,20.8,43.4,0,978.1,351,2,59
2020-07-22T07:00:00Z,2020-07-22T06:00:00Z,PT60M,32,0.11,-95,0,14.6,123,780,536,660,601,935,20.7,35.1,0,978.1,15,3.4,47
2020-07-22T08:00:00Z,2020-07-22T07:00:00Z,PT60M,33.5,0.11,-106,0,12.7,131,835,687,818,784,972,19.9,28.5,0,978.4,22,4.3,35
2020-07-22T09:00:00Z,2020-07-22T08:00:00Z,PT60M,34.7,0.11,-125,0,11.1,134,868,795,929,916,987,18.9,23.8,0,978.4,24,4.8,23
2020-07-22T10:00:00Z,2020-07-22T09:00:00Z,PT60M,35.8,0.11,-161,0,9.6,142,874,840,982,978,988,17.9,20.4,0,978.1,24,5.1,16
2020-07-22T11:00:00Z,2020-07-22T10:00:00Z,PT60M,36.4,0.11,149,0,8.7,136,880,840,976,971,991,17.3,18.5,0,977.5,24,5.1,17
2020-07-22T12:00:00Z,2020-07-22T11:00:00Z,PT60M,36.7,0.11,119,0,8.5,129,872,782,910,893,990,16.9,18,0,977,16,4,26
2020-07-22T13:00:00Z,2020-07-22T12:00:00Z,PT60M,36.8,0.11,103,0,9.2,125,835,660,786,746,973,17,18.7,0,976.5,358,2.9,38
2020-07-22T14:00:00Z,2020-07-22T13:00:00Z,PT60M,36.3,0.11,92,0,10.6,113,782,505,619,552,932,17.6,21.2,0,976.2,340,2.5,50
2020-07-22T15:00:00Z,2020-07-22T14:00:00Z,PT60M,35,0.11,84,0,12.5,96,692,326,422,331,841,17.8,25.8,0,976.1,325,2.3,62
2020-07-22T16:00:00Z,2020-07-22T15:00:00Z,PT60M,32.8,0.11,76,0,14.5,69,521,147,217,119,547,17.8,33.2,0,976.1,323,2.1,74
2020-07-22T17:00:00Z,2020-07-22T16:00:00Z,PT60M,29.3,0.11,68,8.5,16.4,24,159,21,45,19,58,17.5,45.9,0,976.2,325,2.4,86
2020-07-22T18:00:00Z,2020-07-22T17:00:00Z,PT60M,26.1,0.11,59,16.3,18,0,0,0,0,0,0,17.6,60.9,0,976.2,313,2.6,97
2020-07-22T19:00:00Z,2020-07-22T18:00:00Z,PT60M,25,0.11,49,0.1,18.8,0,0,0,0,0,0,17.9,68.2,0,976.1,297,2.9,107
2020-07-22T20:00:00Z,2020-07-22T19:00:00Z,PT60M,24.7,0.11,37,0,18.9,0,0,0,0,0,0,17.6,69.9,0,976.1,287,3.7,115
2020-07-22T21:00:00Z,2020-07-22T20:00:00Z,PT60M,24.8,0.11,23,0,18.7,0,0,0,0,0,0,16.8,68.9,0,976.3,282,4.4,121
2020-07-22T22:00:00Z,2020-07-22T21:00:00Z,PT60M,24.9,0.11,6,0,17.8,0,0,0,0,0,0,15.9,64.4,0,976.2,277,4.9,124
2020-07-22T23:00:00Z,2020-07-22T22:00:00Z,PT60M,25.1,0.11,-11,0,16.1,0,0,0,0,0,0,15.4,57.4,0,975.8,275,4.8,124
2020-07-23T00:00:00Z,2020-07-22T23:00:00Z,PT60M,25,0.11,-27,0.7,14.1,0,0,0,0,0,0,15.3,50.6,0,975.4,279,4.4,120
2020-07-23T01:00:00Z,2020-07-23T00:00:00Z,PT60M,24.6,0.11,-40,6.4,13.1,0,0,0,0,0,0,16.1,48.7,0,975.1,290,3.8,113
2020-07-23T02:00:00Z,2020-07-23T01:00:00Z,PT60M,24.2,0.11,-52,6.7,13.9,0,0,0,0,0,0,17,52.7,0,975.3,302,3.3,104
2020-07-23T03:00:00Z,2020-07-23T02:00:00Z,PT60M,23.7,0.11,-62,16.4,15.3,1,1,0,1,1,1,17.9,59.4,0,975.6,311,3,94
2020-07-23T04:00:00Z,2020-07-23T03:00:00Z,PT60M,24.9,0.11,-70,0.8,16.4,38,264,42,80,32,138,19.1,59.2,0,975.8,314,2.5,83
2020-07-23T05:00:00Z,2020-07-23T04:00:00Z,PT60M,27.6,0.11,-78,0,16.6,77,570,188,266,167,660,20.2,51.4,0,975.7,325,2.2,71
2020-07-23T06:00:00Z,2020-07-23T05:00:00Z,PT60M,29.8,0.11,-86,0,16.5,101,711,368,469,385,861,21.1,45,0,975.8,5,1.9,59
2020-07-23T07:00:00Z,2020-07-23T06:00:00Z,PT60M,31.4,0.11,-95,0,16.6,118,786,539,657,599,934,22,41,0,976.1,40,2.6,47
2020-07-23T08:00:00Z,2020-07-23T07:00:00Z,PT60M,32.9,0.11,-106,0,16.6,129,830,681,811,779,965,22.6,37.7,0,976.3,51,3.4,35
2020-07-23T09:00:00Z,2020-07-23T08:00:00Z,PT60M,33.9,0.11,-125,0,16.1,134,857,784,919,907,976,23,34.4,0,976.4,61,3.7,24
2020-07-23T10:00:00Z,2020-07-23T09:00:00Z,PT60M,34.8,0.11,-161,0,15.5,127,883,848,975,973,982,23.2,31.6,0,976.2,69,3.7,16
2020-07-23T11:00:00Z,2020-07-23T10:00:00Z,PT60M,35.4,0.11,150,0,15,125,884,843,968,965,982,23.1,29.6,0,975.6,74,3.5,17
2020-07-23T12:00:00Z,2020-07-23T11:00:00Z,PT60M,35.7,0.11,119,0,14,124,867,776,901,885,980,22.4,27.4,0,975.3,78,3.3,26
2020-07-23T13:00:00Z,2020-07-23T12:00:00Z,PT60M,35.7,0.11,103,0,13.4,130,817,645,775,738,960,21.7,26.4,0,975.3,88,2.9,38
2020-07-23T14:00:00Z,2020-07-23T13:00:00Z,PT60M,35.4,0.11,93,0,13.5,120,758,489,609,545,915,21.8,27,0,975.2,101,2.1,50
2020-07-23T15:00:00Z,2020-07-23T14:00:00Z,PT60M,34.7,0.11,84,0.3,13.6,103,657,310,413,326,815,21.7,28.1,0,975.3,129,0.8,62
2020-07-23T16:00:00Z,2020-07-23T15:00:00Z,PT60M,33.1,0.11,76,1.3,13.9,78,465,129,208,119,507,20.9,31.4,0,975.2,244,1.3,74
2020-07-23T17:00:00Z,2020-07-23T16:00:00Z,PT60M,29.9,0.11,68,23,14.9,23,126,17,41,19,55,19.5,40.3,0,975.4,261,2.4,86
2020-07-23T18:00:00Z,2020-07-23T17:00:00Z,PT60M,26.9,0.11,59,47.2,15.8,0,0,0,0,0,0,18.6,50.4,0,975.6,271,2.9,97
2020-07-23T19:00:00Z,2020-07-23T18:00:00Z,PT60M,25.8,0.11,49,0.4,16.2,0,0,0,0,0,0,18.2,55.5,0,975.8,275,3.4,107
2020-07-23T20:00:00Z,2020-07-23T19:00:00Z,PT60M,25.3,0.11,37,0.2,16.4,0,0,0,0,0,0,17.8,58.1,0,975.9,276,3.9,115
2020-07-23T21:00:00Z,2020-07-23T20:00:00Z,PT60M,25.1,0.11,23,0.5,16.5,0,0,0,0,0,0,17.2,59.1,0,975.9,274,4.9,121
2020-07-23T22:00:00Z,2020-07-23T21:00:00Z,PT60M,24.9,0.11,6,0.2,16.8,0,0,0,0,0,0,16.5,60.6,0,975.8,274,5.5,124
2020-07-23T23:00:00Z,2020-07-23T22:00:00Z,PT60M,24.8,0.11,-11,0,16.8,0,0,0,0,0,0,16.3,61.2,0,975.9,276,5.7,124
2020-07-24T00:00:00Z,2020-07-23T23:00:00Z,PT60M,24.8,0.11,-27,0,16.5,0,0,0,0,0,0,16.3,59.9,0,975.9,280,5.7,120
2020-07-24T01:00:00Z,2020-07-24T00:00:00Z,PT60M,24.7,0.11,-40,0,15.7,0,0,0,0,0,0,16,57.4,0,975.6,282,5.7,113
2020-07-24T02:00:00Z,2020-07-24T01:00:00Z,PT60M,24.6,0.11,-52,0,14.7,0,0,0,0,0,0,15.6,54.1,0,975.6,282,5.2,104
2020-07-24T03:00:00Z,2020-07-24T02:00:00Z,PT60M,24.3,0.11,-62,0,13.5,1,2,0,1,1,1,15.3,51,0,975.8,282,4.5,94
2020-07-24T04:00:00Z,2020-07-24T03:00:00Z,PT60M,25.3,0.11,-70,0,13.2,37,274,43,80,31,139,15.4,46.9,0,976.1,286,3.7,83
2020-07-24T05:00:00Z,2020-07-24T04:00:00Z,PT60M,27.9,0.11,-78,0,13.4,75,590,194,269,169,675,15.8,40.8,0,976.3,290,3.1,71
2020-07-24T06:00:00Z,2020-07-24T05:00:00Z,PT60M,30.4,0.11,-86,0,12.9,97,734,378,475,390,880,16.8,34.3,0,976.5,285,2.4,59
2020-07-24T07:00:00Z,2020-07-24T06:00:00Z,PT60M,31.9,0.11,-95,0,12.4,111,809,554,665,608,950,17.8,30.4,0,976.7,272,1.4,47
2020-07-24T08:00:00Z,2020-07-24T07:00:00Z,PT60M,33,0.11,-107,0,12.5,121,852,699,820,790,978,18.5,28.7,0,976.8,265,0.6,35
2020-07-24T09:00:00Z,2020-07-24T08:00:00Z,PT60M,34,0.11,-125,0,12.5,127,875,800,927,917,985,19.4,27.2,0,977,235,0.4,24
2020-07-24T10:00:00Z,2020-07-24T09:00:00Z,PT60M,34.8,0.11,-161,0,12.4,125,891,854,979,980,987,20.3,25.9,0,977.2,253,0.5,16
2020-07-24T11:00:00Z,2020-07-24T10:00:00Z,PT60M,35.2,0.11,150,0,12.1,127,885,843,969,968,984,21,24.8,0,977.1,281,0.9,18
2020-07-24T12:00:00Z,2020-07-24T11:00:00Z,PT60M,35.5,0.11,119,0,11.6,126,866,775,901,887,980,20.8,23.6,0,976.6,289,0.9,26
2020-07-24T13:00:00Z,2020-07-24T12:00:00Z,PT60M,35.5,0.11,103,0,11.4,123,831,656,779,743,966,20.2,23.3,0,976.2,285,1.5,38
2020-07-24T14:00:00Z,2020-07-24T13:00:00Z,PT60M,35,0.11,93,0,12.1,114,774,498,612,549,924,20,25,0,975.9,294,2.8,50
2020-07-24T15:00:00Z,2020-07-24T14:00:00Z,PT60M,33.8,0.11,84,0,13.3,98,679,318,416,328,831,19.9,29.1,0,975.9,304,3.8,62
2020-07-24T16:00:00Z,2020-07-24T15:00:00Z,PT60M,31.9,0.11,76,0,15,71,501,140,211,119,530,19.4,36.1,0,976.2,305,4.5,74
2020-07-24T17:00:00Z,2020-07-24T16:00:00Z,PT60M,28.8,0.11,68,16.1,16.9,24,133,18,41,19,54,18.5,48.5,0,976.5,296,4.7,86
2020-07-24T18:00:00Z,2020-07-24T17:00:00Z,PT60M,25.9,0.11,60,43.6,18.3,0,0,0,0,0,0,17.8,63,0,976.6,286,4,97
2020-07-24T19:00:00Z,2020-07-24T18:00:00Z,PT60M,24.8,0.11,49,0.3,18.7,0,0,0,0,0,0,17.6,68.9,0,976.9,280,3.5,107
2020-07-24T20:00:00Z,2020-07-24T19:00:00Z,PT60M,24.5,0.11,37,0,18.2,0,0,0,0,0,0,17.6,68.1,0,977.1,279,3.9,115
2020-07-24T21:00:00Z,2020-07-24T20:00:00Z,PT60M,24.4,0.11,23,0,17.4,0,0,0,0,0,0,17.4,65,0,977,278,4.1,121
2020-07-24T22:00:00Z,2020-07-24T21:00:00Z,PT60M,24.4,0.11,6,0,16.1,0,0,0,0,0,0,16.8,60,0,976.7,274,4.1,125
2020-07-24T23:00:00Z,2020-07-24T22:00:00Z,PT60M,24.3,0.11,-11,0,14.6,0,0,0,0,0,0,16.5,54.8,0,976.5,270,4,124
2020-07-25T00:00:00Z,2020-07-24T23:00:00Z,PT60M,24.2,0.11,-27,0,13.1,0,0,0,0,0,0,16.5,50,0,976.3,273,4,120
2020-07-25T01:00:00Z,2020-07-25T00:00:00Z,PT60M,23.9,0.11,-41,0,12.3,0,0,0,0,0,0,16.6,48.4,0,976.2,276,3.8,113
2020-07-25T02:00:00Z,2020-07-25T01:00:00Z,PT60M,23.3,0.11,-52,0,12.7,0,0,0,0,0,0,17.1,51.4,0,976.2,280,3.2,105
2020-07-25T03:00:00Z,2020-07-25T02:00:00Z,PT60M,22.6,0.11,-62,0,14,1,1,0,1,1,1,17.8,58.3,0,976.6,283,2.8,94
2020-07-25T04:00:00Z,2020-07-25T03:00:00Z,PT60M,23.9,0.11,-71,0,15.2,39,216,34,73,33,123,18.5,58.3,0,977,280,2.6,83
2020-07-25T05:00:00Z,2020-07-25T04:00:00Z,PT60M,27.1,0.11,-79,0,15.1,86,521,171,257,167,624,19,47.9,0,977,280,2.7,71
2020-07-25T06:00:00Z,2020-07-25T05:00:00Z,PT60M,30,0.11,-86,0,13.7,113,681,351,463,384,848,18.6,37,0,977.2,294,2.8,59
2020-07-25T07:00:00Z,2020-07-25T06:00:00Z,PT60M,32,0.11,-95,0,12.7,128,773,528,656,602,934,18.2,31,0,977.3,309,2.9,47
2020-07-25T08:00:00Z,2020-07-25T07:00:00Z,PT60M,33.2,0.11,-107,0,12.7,139,824,674,813,785,969,18.5,28.9,0,977.5,313,2.5,35
2020-07-25T09:00:00Z,2020-07-25T08:00:00Z,PT60M,34.3,0.11,-126,0,13,141,856,781,923,915,981,19,27.7,0,977.7,306,2,24
2020-07-25T10:00:00Z,2020-07-25T09:00:00Z,PT60M,35,0.11,-162,0,13.3,123,894,857,980,983,988,19.9,27.1,0,977.8,291,1.9,17
2020-07-25T11:00:00Z,2020-07-25T10:00:00Z,PT60M,35.3,0.11,150,0,13.7,121,893,849,970,971,985,21.1,27.4,0,977.6,282,2.4,18
2020-07-25T12:00:00Z,2020-07-25T11:00:00Z,PT60M,35.4,0.11,120,0,13.8,125,866,774,899,887,978,21.9,27.6,0,977.4,287,3.2,27
2020-07-25T13:00:00Z,2020-07-25T12:00:00Z,PT60M,35.3,0.11,104,0,13.5,146,786,619,766,732,946,21.9,27.1,0,977.2,303,4.4,38
2020-07-25T14:00:00Z,2020-07-25T13:00:00Z,PT60M,34.6,0.11,93,0,13.3,135,723,464,599,540,898,21.8,27.7,0,977.3,314,5.9,50
2020-07-25T15:00:00Z,2020-07-25T14:00:00Z,PT60M,33.3,0.11,85,0,12.7,110,632,295,406,324,800,20.8,28.7,0,977.5,314,6.3,62
2020-07-25T16:00:00Z,2020-07-25T15:00:00Z,PT60M,31.7,0.11,77,0,12.4,76,459,128,204,119,501,19.4,30.8,0,977.6,309,5.5,74
2020-07-25T17:00:00Z,2020-07-25T16:00:00Z,PT60M,28.9,0.11,69,25.4,13.6,22,107,14,37,18,48,18.3,39.2,0,977.8,308,4.2,86
2020-07-25T18:00:00Z,2020-07-25T17:00:00Z,PT60M,25.9,0.11,60,49,15.3,0,0,0,0,0,0,17.4,51.9,0,978.1,308,3.3,97
2020-07-25T19:00:00Z,2020-07-25T18:00:00Z,PT60M,24.5,0.11,50,0.4,16.3,0,0,0,0,0,0,17.1,60.1,0,978.7,297,3.2,107
2020-07-25T20:00:00Z,2020-07-25T19:00:00Z,PT60M,24.1,0.11,37,0,16.7,0,0,0,0,0,0,17.1,63.1,0,978.9,285,3.6,116
2020-07-25T21:00:00Z,2020-07-25T20:00:00Z,PT60M,24,0.11,23,0.1,16.1,0,0,0,0,0,0,16.5,61.6,0,978.8,276,3.4,122
2020-07-25T22:00:00Z,2020-07-25T21:00:00Z,PT60M,23.8,0.11,6,0.5,14.5,0,0,0,0,0,0,15.7,56.2,0,978.7,257,2.8,125
2020-07-25T23:00:00Z,2020-07-25T22:00:00Z,PT60M,23.4,0.11,-11,0,13,0,0,0,0,0,0,15.1,52.2,0,978.7,229,2.2,124
2020-07-26T00:00:00Z,2020-07-25T23:00:00Z,PT60M,22.3,0.11,-27,7.1,13.4,0,0,0,0,0,0,15,57,0,978.7,208,1.4,120
2020-07-26T01:00:00Z,2020-07-26T00:00:00Z,PT60M,21.3,0.11,-41,10.8,14.4,0,0,0,0,0,0,15.1,64.8,0,978.8,198,0.6,114
2020-07-26T02:00:00Z,2020-07-26T01:00:00Z,PT60M,20.7,0.11,-52,6.7,15,0,0,0,0,0,0,15.3,69.7,0,979,238,0.1,105
2020-07-26T03:00:00Z,2020-07-26T02:00:00Z,PT60M,20.2,0.11,-62,10.3,15.2,1,1,0,1,1,1,15.5,73.4,0,979.5,326,0.2,94
2020-07-26T04:00:00Z,2020-07-26T03:00:00Z,PT60M,22.3,0.11,-71,0.6,15.5,38,229,36,73,32,126,15.4,65.4,0,979.8,269,0.1,83
2020-07-26T05:00:00Z,2020-07-26T04:00:00Z,PT60M,25.9,0.11,-79,0,15.5,81,553,180,261,168,648,15.1,52.7,0,980,120,0.6,71
2020-07-26T06:00:00Z,2020-07-26T05:00:00Z,PT60M,28.3,0.11,-87,0,14.1,105,715,367,471,391,873,14.2,41.8,0,980.3,117,1.6,59
